"","NAME","Equus","Coelodonta","Bos","Gazella","Ursus","Vulpes","Cervus","Canis","Sus","Homo","Rupicapra","Panthera","Stephanorhinus","Capra","Meles","Mustela","Lepus","Capreolus","Myospalax","Ochotona","Microtus","Talpa","Rangifer","Glis","Sorex","Cricetulus","Sinotherium","Mimomys","Gigantocamelus","Anancus","Promimomys","Orientalomys","Meriones","Villanyia","Palaeoloxodon","Phanourios","Castor","Alces","Martes","Lutra","Erinaceus","Homotherium","Mammuthus","Bison","Pachycrocuta","Spermophilus","Vormela","Hippopotamus","Sinoreas","Marmota","Praemegaceros","Felis","Cricetus","Arvicola","Chionomys","Prometheomys","Apodemus","Myomimus","Gazellospira","Castillomys","Petenyia","Beremendia","Eliomys","Leptobos","Praeovibos","Eucladoceros","Paradolichopithecus","Prolagus","Lynx","Procamptoceras","Desmana","Kislangia","Stephanomys","Metacervocerus","Myosorex","Galemys","Allactaga","Allocricetus","Borsodia","Prolagurus","Eolagurus","Terricola","Hexaprotodon","Pelorovis","Oryx","Crocuta","Spalax","Lagurus","Ellobius","Saiga","Gulo","Alopex","Nyctereutes","Macaca","Hydropotes","Hyaena","Pseudaxis","Ovis","Megaloceros","Pontoceros","Megantereon","Soergelia","Lagurodon","Hemitragus","Arvernoceros","Xenocyon","Blarinoides","Lemmus","Dama","Muscardinus","Glirulus","Micromys","Deinsdorfia","Germanomys","Hypolagus","Asoriculus","Elephas","Hystrix","Cuon","Rhinolophus","Myotis","Pliomys","Oryctolagus","Miniopterus","Barbastella","Allophaiomys","Dolinasorex","Plecotus","Neomys","Ovibos","Crocidura","Pannonictis","Drepanosorex","Eucladoceros.Megaloceros","Baranogale","Sciurus","Ungaromys","Clethrionomys","Soricella","Camelus","Mesocricetus","Stegodon","Megatapirus","Neofelis","Arctonyx","Capricornis","Elaphodus","Leopoldamys","Bubalus","Pseudois","Rhizomys","Dicerorhinus","Catopuma","Ailuropoda","Sinomegaceros","Proboscidipparion","Tapirus","Rhinoceros","Pongo","Hylobates","Atherurus","Muntiacus","Axis","Helarctos","Naemorhedus","Sinomastodon","Victoriamys","Sicista","Dicrostonyx","Moschus","Paguma","Propotamochoerus","Cervavitus","Budorcas","Gigantopithecus","Trachypithecus","Rhinopithecus","Trogontherium","Mus","Dryomys","Acinonyx","Plesiohipparion","Hooijeromys","Paracamelus","Parapodemus","Rhagamys","Tyrrhenicola","Rhagapodemus","Cynotherium","Spirocerus","Myopus","Stegolophodon","Shikamainosorex","Prosiphneus","Batomys","Apomys","Nesiotites","Pseudodama","Cyrnolutra","Episoriculus","Zygolophodon","Procapra","Ochotonoides","Bahomys","Monosaulax","Pliocrocuta","Croizetoceros","Gallogoral","Megalovis","Potamochoerus","Melogale","Nomascus","Dicoryphochoerus","Hippopotamodon","Scaptochirus","Hesperotherium","Rusa","Viverra","Hipparion","Nestoritherium","Procynocephalus","Procapreolus","Rattus","Chiropodomys","Duboisia","Antilope","Theropithecus","Puma","Chasmaporthetes","Palaeotragus","Kowalskia","Trischizolagus","Huaxiamys","Chardinomys","Karnimata","Saidomys","Heterosorex","Lunanosorex","Dipus","Quyania","Nannocricetus","Sinocricetus","Pseudomeriones","Paralactaga","Mesosiphneus","Pliosiphneus","Paenelimnoecus","Tadarida","Anourosorex","Eptesicus","Viverravus","Soriculus","Murina","Hipposideros","Viverricula","Rhizomyides","Bibos","Poephagus","Libralces","Algarolutra","Megalenhydris","Sardolutra","Alcelaphus","Gerbillus","Kolpochoerus","Paramachaerodus","Metacervulus","Blarinella","Chimarrogale","Pteromys","Trogopterus","Eutamias","Lasiopodomys","Mustelavus","Aeretes","Megaceroides","Vespertiliavus","Bandicota","Trilophomys","Parahyaena","Mitilanotherium","Niviventer","Hapalomys","Prionailurus","Szechuanopithecus","Parameles","Pygathrix","Petaurista","Hemiechinus","Alactagulus","Myotragus","Insulotragus","Paradoxurus","Semnopithecus","Ailurus","Eothenomys","Tamias","Huananomys","Elaphurus","Manis","Arctogalidia","Aonyx","Tragulus","Nycticebus","Amblonyx","Belomys","Ancylotherium","Tragelaphus","Lycaon","Tetraceros","Boselaphus","Synaptomys","Hemibos","Mogera","Presbytis","Crociduradracula","Spermophilinus","Pachygazella","Antilospira","Elasmotherium","Boopsis","Sciurotamias","Sivapanthera","Sericolagus","Episiphneus","Diplothrix","Protoryx","Macrotragus","Enhydrictis","Sulimskia","Neurotrichus","Pliolagus","Dolomys","Urotrichus","Geotrypus","Jordanomys","Cervalces","Lutrogale","Epileptobos","Kalymnomys","Cynogale","Euryceros","Itanzatherium","Proochotona","Baranomys","Pliolagomys","Plioscirtopoda","Megaceros","Vespertilio","Papio","Cynocephalus","Melursus","Cervulus","Macroneomys","Giraffa","Papagomys","Paulamys","Komodomys","Spelaeomys","Haploidoceros","Nipponicervus","Dorcabune","Postschizotherium","Aepyosciurus","Eirictis","Callosciurus","Hylomys","Uropsilus","Hyperacrius","Typhlomys","Vernaya","Wushanomys","Tamiops","Scaptonyx","Prionodon","Suncus","Pipistrellus","Talpavus","Ratufa","Pteropus","Archaeodesmana","Ia","Dinaromys","Nesogoral","Asoletragus","Lophocricetus","Neotetracus","Machairodus","Tatera","Arctictis","Tupaia","Rheithrosciurus","Sundasciurus","Chilotherium","Cromeromys","Yangia","Phodopus","Plesiaceratherium","Brevilagus","Metailurus","Pliospalax","Scirtopoda","Pygeretmus","Megaderma","Hylopetes","Cynopterus","Eonycteris","Emballonura","Maxomys","Millardia","Pliotragus","Leukaristomys","Alticola","Nyctalus","Echinosorex","Brachypotherium","Muva","Eucyon","Euthyceros","Alilepus","Proboselaphus","Hypselephas","Cannomys","Chiromyscus","Menetes","Vandeleuria","Scotomanes","Estramomys","Merycopotamus","Parabubalis","Mececyon","Herpestes","Sivatherium","Ammotragus","Mafia","Scalopoides","Indarctos","Chodsigoa","Lufengpithecus","Homoiodorcas","Trifurcatoceros","Cercopithecus","Euarctos","Paracervulus","Eostyloceros","Cervocerus","Antispiroides","Sinoryx","Prospalax","Pliopetaurista","Predicrostonyx","Boocercus","LAT","LONG","ALTITUDE","MAX_AGE","BFA_MAX","BFA_MAX_ABS","MIN_AGE","BFA_MIN","BFA_MIN_ABS","COUNTRY","age_range","Gen_Count","Large_GenCount","LargeHerb_GenCount","LargeNonherb_GenCount","Large_Herbprop","Small_GenCount","SmallHerb_GenCount","SmallNonherb_GenCount","Small_Herbprop","smallperlarge","smallprop","Herb_GenCount","Nonherb_GenCount","DietRatio","HerbProp","mid_age"
"518","Ryigikiula 4",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,28,"\N",0.0117,"holocene","\N",0,"holocene","\N","Estonia",0.0117,6,5,4,1,0.8,1,0,1,0,0.2,0.166666666666667,4,2,2,0.666666666666667,0.00585
"519","Ryuge",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,26,"\N",0.0117,"holocene","\N",0,"holocene","\N","Estonia",0.0117,11,10,5,5,0.5,1,0,1,0,0.1,0.0909090909090909,5,6,0.833333333333333,0.454545454545455,0.00585
"520","Süssenborn",1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.98,11.35,"\N",0.774,"middlepleistocene","\N",0.424,"ois12","\N","Germany",0.35,25,22,14,8,0.636363636363636,3,3,0,1,0.136363636363636,0.12,17,8,2.125,0.68,0.599
"521","Saadjarve",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,26.66,"\N",0.0117,"holocene","\N",0,"holocene","\N","Estonia",0.0117,6,5,4,1,0.8,1,1,0,1,0.2,0.166666666666667,5,1,5,0.833333333333333,0.00585
"522","Sagileru",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.02138889,80.0975,"\N",1.9,"oldstylepleistocene","\N",0.0117,"oldstylepleistocene","\N","India",1.8883,4,4,4,0,1,0,0,0,NA,0,0,4,0,Inf,1,0.95585
"523","Saint Vallier",1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.167,4.817,"\N",2.5,"mn17","\N",1.9,"mn17","\N","France",0.6,35,33,18,15,0.545454545454545,2,2,0,1,0.0606060606060606,0.0571428571428571,20,15,1.33333333333333,0.571428571428571,2.2
"524","Saint Vallier Banc LD2",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1667,4.8167,"\N",2.5,"mn17","\N",1.9,"mn17","\N","France",0.6,6,6,6,0,1,0,0,0,NA,0,0,6,0,Inf,1,2.2
"525","Saint Vallier Banc LD3",1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1667,4.8167,"\N",2.5,"mn17","\N",1.9,"mn17","\N","France",0.6,27,22,10,12,0.454545454545455,5,1,4,0.2,0.227272727272727,0.185185185185185,11,16,0.6875,0.407407407407407,2.2
"526","Sainzelles",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,"\N",1.8114,"olduvai","\N",1.3,"\N","K/Ar","France",0.5114,10,10,6,4,0.6,0,0,0,NA,0,0,6,4,1.5,0.6,1.5557
"527","Salawusu",1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0933,107.9858,"\N",0.05,"\N","ESR",0.037,"\N","ESR","China",0.013,22,19,12,6,0.631578947368421,3,2,1,0.666666666666667,0.157894736842105,0.136363636363636,14,7,2,0.636363636363636,0.0435
